
[2018-06-10 16:58:20] [s4.vnz-team.xyz]  Our server can't connect to datafile.com 
[2018-06-10 16:58:52] [s4.vnz-team.xyz]  Our server can't connect to datafile.com 
[2018-06-10 17:58:59] [x2.vnz-team.xyz]   
[2018-06-10 18:02:19] [x2.vnz-team.xyz]   
[2018-06-10 18:03:59] [x2.vnz-team.xyz]   
[2018-06-10 18:05:37] [x2.vnz-team.xyz]   
[2018-06-10 18:07:22] [x2.vnz-team.xyz]   
[2018-06-10 18:36:53] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 18:37:05] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 18:37:27] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 18:37:46] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 18:54:42] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 19:14:12] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 19:17:16] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 19:20:41] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 19:22:23] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 19:22:28] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 19:22:44] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-10 19:24:08] [s1.vnz-team.xyz]  Our server can't connect to yunfile.com 
[2018-06-10 19:25:19] [s1.vnz-team.xyz]  Our server can't connect to yunfile.com 
[2018-06-10 19:25:29] [s1.vnz-team.xyz]  Our server can't connect to yunfile.com 
[2018-06-10 19:26:21] [s1.vnz-team.xyz]  Our server can't connect to yunfile.com 
[2018-06-10 20:28:43] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:29:23] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:29:29] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:29:37] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:30:22] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:32:52] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:33:02] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:36:08] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:38:38] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:42:28] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:51:04] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:53:08] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 20:57:43] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-10 23:47:00] [n6.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-11 00:36:49] [125.tuantinhte.xyz]  Our turbobit.net account invalid 
[2018-06-11 03:13:43] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 03:14:05] [s4.vnz-team.xyz]  Our server can't connect to datafile.com 
[2018-06-11 03:27:22] [sing.maiyeuduyen.info] wrong pass
[2018-06-11 03:28:10] [http://dp.tuantinhte.xyz/|quansky04@@]  Our fshare.vn account invalid 
[2018-06-11 03:28:42] [sing.maiyeuduyen.info] wrong pass
[2018-06-11 04:44:25] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 04:44:54] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 04:45:26] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 04:47:16] [http://n4.vnz-team.xyz/|quandaica@@2016] Can't get link from host.
[2018-06-11 04:47:19] [] wrong pass
[2018-06-11 04:51:55] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 04:52:44] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 04:57:05] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 05:09:21] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 08:03:44] [158.tuantinhte.xyz] Can't get link from host.
[2018-06-11 08:05:30] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 08:09:14] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 08:14:51] [http://158.tuantinhte.xyz/|quansky04@@] Can't get link from host.
[2018-06-11 08:17:10] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 08:25:34] [http://158.tuantinhte.xyz/|quansky04@@] Can't get link from host.
[2018-06-11 08:27:32] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 08:28:36] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 08:31:30] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 08:57:42] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 09:23:20] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 09:28:36] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:31:07] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:31:15] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:31:21] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:31:27] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:32:08] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:32:20] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:32:47] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:33:13] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:33:16] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:33:28] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:35:39] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:36:07] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:36:56] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:36:59] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:37:09] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 09:37:58] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 10:37:29] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 10:38:21] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 10:38:24] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 10:38:30] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 10:41:56] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 10:43:56] [125.tuantinhte.xyz]  Our turbobit.net account invalid 
[2018-06-11 10:58:40] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 10:59:33] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 11:03:54] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 11:55:39] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 11:58:31] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 11:59:12] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 12:24:40] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 12:26:47] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 12:56:04] [n6.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-11 12:56:12] [n6.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-11 12:56:33] [n6.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-11 13:02:05] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-11 13:02:13] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 13:02:20] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 13:02:32] [n2.vnz-team.xyz]  uploadgig.com plugin was error. Contact admin! 
[2018-06-11 13:05:06] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 13:05:13] [s4.vnz-team.xyz]  Our server can't connect to datafile.com 
[2018-06-11 13:06:21] [n6.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-11 13:10:43] [n6.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-11 18:29:33] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:29:58] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:30:13] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:30:19] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:30:30] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:30:39] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:30:48] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:32:09] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:32:45] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:34:17] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:35:30] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:37:43] [dp.tuantinhte.xyz]  Our 4share.vn account invalid 
[2018-06-11 18:38:15] [dp.tuantinhte.xyz]  4share.vn plugin was error. Contact admin! 
[2018-06-11 18:38:39] [dp.tuantinhte.xyz]  4share.vn plugin was error. Contact admin! 
[2018-06-11 18:38:53] [dp.tuantinhte.xyz]  4share.vn plugin was error. Contact admin! 
[2018-06-11 18:39:13] [dp.tuantinhte.xyz]  4share.vn plugin was error. Contact admin! 
[2018-06-11 18:43:42] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:45:16] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:46:27] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:48:45] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:51:40] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 18:51:56] [n6.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-11 19:02:48] [http://125.tuantinhte.xyz/|quansky04@@] Can't get link from host.
[2018-06-11 19:03:39] [http://125.tuantinhte.xyz/|quansky04@@] Can't get link from host.
[2018-06-11 19:50:27] [http://125.tuantinhte.xyz/|quansky04@@] Can't get link from host.
[2018-06-11 19:55:46] [http://125.tuantinhte.xyz/|quansky04@@] Can't get link from host.
[2018-06-11 20:08:12] [x2.vnz-team.xyz]   
[2018-06-11 20:08:22] [s1.vnz-team.xyz]  yunfile.com plugin was error. Contact admin! 
[2018-06-11 20:09:14] [x2.vnz-team.xyz]   
[2018-06-11 20:12:20] [x2.vnz-team.xyz]   
[2018-06-11 20:13:19] [x2.vnz-team.xyz]   
[2018-06-11 20:13:59] [x2.vnz-team.xyz]   
[2018-06-11 20:37:54] [http://n4.vnz-team.xyz/|quandaica@@2016]  Our filenext.com account invalid 
[2018-06-11 20:37:57] [] wrong pass
[2018-06-11 22:08:56] [158.tuantinhte.xyz]  Our server can't connect to filejoker.net 
[2018-06-11 23:21:31] [ovh1.vnz-team.xyz]  Our server can't connect to nitroflare.com 
[2018-06-11 23:23:50] [ovh1.vnz-team.xyz]  Our server can't connect to nitroflare.com 
[2018-06-11 23:27:22] [ovh1.vnz-team.xyz]  Our server can't connect to nitroflare.com 
[2018-06-12 00:00:19] [158.tuantinhte.xyz]  Our server can't connect to filejoker.net 
[2018-06-12 01:23:55] [x1.vnz-team.xyz]  Our rapidgator.net account invalid 
[2018-06-12 04:03:17] [n5.vnz-team.xyz]  Our share-online.biz account invalid 
[2018-06-12 05:05:57] [n5.vnz-team.xyz]  Our share-online.biz account invalid 
[2018-06-12 05:56:31] [125.tuantinhte.xyz]  Our turbobit.net account invalid 
[2018-06-12 06:07:28] [x1.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-12 06:07:40] [x1.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-12 06:09:39] [x1.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-12 06:09:55] [x1.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-12 06:10:03] [x1.vnz-team.xyz]  rapidgator.net plugin was error. Contact admin! 
[2018-06-12 07:09:21] [s4.vnz-team.xyz]  Our server can't connect to datafile.com 
[2018-06-12 07:09:52] [s4.vnz-team.xyz]  Our server can't connect to datafile.com 
[2018-06-12 07:43:32] [http://dp.tuantinhte.xyz/|quansky04@@]  Our fshare.vn account invalid 
[2018-06-12 08:24:43] [ovh1.vnz-team.xyz]  Our server can't connect to nitroflare.com 
[2018-06-12 08:25:37] [ovh1.vnz-team.xyz]  Our server can't connect to nitroflare.com 
[2018-06-12 08:26:16] [ovh1.vnz-team.xyz]  Our server can't connect to nitroflare.com 
[2018-06-12 08:56:13] [s4.vnz-team.xyz]  Our server can't connect to datafile.com 
[2018-06-12 09:14:25] [ovh1.vnz-team.xyz]  prefiles.com plugin was error. Contact admin! 
[2018-06-12 09:53:58] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 09:54:39] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 09:54:53] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 09:55:03] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 09:56:52] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 09:59:02] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 10:12:52] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-12 10:17:30] [n2.vnz-team.xyz]  Our server can't connect to uploadgig.com 
[2018-06-12 10:18:11] [n2.vnz-team.xyz]  Our server can't connect to uploadgig.com 
[2018-06-12 10:18:50] [n2.vnz-team.xyz]  Our server can't connect to uploadgig.com 
[2018-06-12 10:19:53] [n2.vnz-team.xyz]  Our server can't connect to uploadgig.com 
[2018-06-12 10:24:54] [n2.vnz-team.xyz]  Our server can't connect to uploadgig.com 
[2018-06-12 10:25:55] [67.tuantinhte.xyz]  filespace.com plugin was error. Contact admin! 
[2018-06-12 10:26:03] [n2.vnz-team.xyz]  Our server can't connect to uploadgig.com 
[2018-06-12 10:26:59] [67.tuantinhte.xyz]  filespace.com plugin was error. Contact admin! 
[2018-06-12 10:50:26] [n2.vnz-team.xyz]  Our uploadgig.com account invalid 
[2018-06-12 10:52:53] [http://125.tuantinhte.xyz/|quansky04@@]  nitroflare.com plugin was error. Contact admin! 
[2018-06-12 10:52:56] []  nitroflare.com plugin was error. Contact admin! 
[2018-06-12 10:54:37] [http://158.tuantinhte.xyz/|quansky04@@]  nitroflare.com plugin was error. Contact admin! 
[2018-06-12 10:54:40] []  nitroflare.com plugin was error. Contact admin! 
[2018-06-12 10:54:47] [x2.vnz-team.xyz]   
[2018-06-12 10:55:12] [x2.vnz-team.xyz]   
[2018-06-12 10:56:05] [x2.vnz-team.xyz]   
[2018-06-12 10:56:42] [x2.vnz-team.xyz]   
[2018-06-12 10:56:52] [x2.vnz-team.xyz]   
[2018-06-12 11:01:48] [n2.vnz-team.xyz]  Our server can't connect to uploadgig.com 
[2018-06-12 11:10:30] [http://158.tuantinhte.xyz/|quansky04@@]  nitroflare.com plugin was error. Contact admin! 
[2018-06-12 11:10:34] []  nitroflare.com plugin was error. Contact admin! 
[2018-06-12 11:14:14] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 11:40:48] [n5.vnz-team.xyz] None
[2018-06-12 11:42:26] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 11:44:26] [x2.vnz-team.xyz]   
[2018-06-12 11:45:54] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
[2018-06-12 11:48:10] [n5.vnz-team.xyz]  filejoker.net plugin was error. Contact admin! 
